
innerinjective,r,irreflexive,A.r,1
innerinjective,r,irreflexive,r.C,1
innerinjective,r,transitive,r.C,1
innerinjective,r,empty3,r,1
innerinjective,r,transitive3,r,1
innerinjective,r,tripleRootedOne,r,1
innerinjective,r,rootedOne,r.C,1
innerinjective,r,reflexive,r.C,1
innerinjective,r,bijection,r.C,1
innerinjective,r,complete,A.r,1
innerinjective,r,tripleInjective,r,1
innerinjective,r,partialOrder,r.C,1
innerinjective,r,bijection,A.r,1
innerinjective,r,oneDom,r,1
innerinjective,r,acyclic,r.C,-1
innerinjective,r,rootedAll,A.r,1
innerinjective,r,function,A.r,1
innerinjective,r,complete,r.C,1
innerinjective,r,empty,A.r,1
innerinjective,r,total,A.r,1
innerinjective,r,weaklyConnected,r.C,1
innerinjective,r,acyclic,A.r,-1
innerinjective,r,irreflexive3,r,1
innerinjective,r,irreversible,r,1
innerinjective,r,antisymmetric,A.r,1
innerinjective,r,translative,r,1
innerinjective,r,totalOrder,r.C,1
innerinjective,r,tripleFunctional,r,1
innerinjective,r,partialOrder,A.r,1
innerinjective,r,tripleComplete,r,1
innerinjective,r,weaklyTransitive,r,1
innerinjective,r,weaklyRegular,r,1
innerinjective,r,functional,A.r,1
innerinjective,r,tripleSurjective,r,1
innerinjective,r,tripleStronglyConnected,r,1
innerinjective,r,symmetric3,r,1
innerinjective,r,reflexive,A.r,1
innerinjective,r,oneRange,r,1
innerinjective,r,equivalence,A.r,1
innerinjective,r,noDiamond,r,-1
innerinjective,r,preorder,r.C,1
innerinjective,r,tripleFunction,r,1
innerinjective,r,regular,r,1
innerinjective,r,tripleBijection,r,1
innerinjective,r,tripleSourcesAll,r,1
innerinjective,r,stronglyConnected,r.C,1
innerinjective,r,symmetric,r.C,1
innerinjective,r,antisymmetric,r.C,1
innerinjective,r,antisymmetric3,r,1
innerinjective,r,tripleTotal,r,1
innerinjective,r,preorder,A.r,1
innerinjective,r,stronglyConnected,A.r,1
innerinjective,r,functional,r.C,1
innerinjective,r,cyclic,r,1
innerinjective,r,totalOrder,A.r,1
innerinjective,r,function,r.C,1
innerinjective,r,tripleBijective,r,1
innerinjective,r,symmetric,A.r,1
innerinjective,r,empty,r.C,1
innerinjective,r,weaklyConnected,A.r,1
innerinjective,r,weaklyTranslative,r,1
innerinjective,r,total,r.C,1
innerinjective,r,rootedOne,A.r,1
innerinjective,r,oneMiddle,r,1
antisymmetric3,r,equivalence,r.C,-1
antisymmetric3,r,transitive,A.r,-1
antisymmetric3,r,rootedAll,r.C,-1
antisymmetric3,r,irreflexive,A.r,-1
antisymmetric3,r,irreflexive,r.C,-1
antisymmetric3,r,transitive,r.C,-1
antisymmetric3,r,empty3,r,-1
antisymmetric3,r,transitive3,r,-1
antisymmetric3,r,tripleRootedOne,r,-1
antisymmetric3,r,rootedOne,r.C,-1
antisymmetric3,r,reflexive,r.C,-1
antisymmetric3,r,bijection,r.C,-1
antisymmetric3,r,complete,A.r,-1
antisymmetric3,r,tripleInjective,r,-1
antisymmetric3,r,partialOrder,r.C,-1
antisymmetric3,r,bijection,A.r,-1
antisymmetric3,r,oneDom,r,-1
antisymmetric3,r,acyclic,r.C,-1
antisymmetric3,r,rootedAll,A.r,-1
antisymmetric3,r,function,A.r,-1
antisymmetric3,r,complete,r.C,-1
antisymmetric3,r,empty,A.r,-1
antisymmetric3,r,total,A.r,-1
antisymmetric3,r,weaklyConnected,r.C,-1
antisymmetric3,r,acyclic,A.r,-1
antisymmetric3,r,irreflexive3,r,-1
antisymmetric3,r,irreversible,r,-1
antisymmetric3,r,antisymmetric,A.r,-1
antisymmetric3,r,translative,r,-1
antisymmetric3,r,totalOrder,r.C,-1
antisymmetric3,r,tripleFunctional,r,-1
antisymmetric3,r,partialOrder,A.r,-1
antisymmetric3,r,tripleComplete,r,-1
antisymmetric3,r,weaklyTransitive,r,-1
antisymmetric3,r,weaklyRegular,r,-1
antisymmetric3,r,functional,A.r,-1
antisymmetric3,r,tripleSurjective,r,-1
antisymmetric3,r,tripleStronglyConnected,r,-1
antisymmetric3,r,symmetric3,r,-1
antisymmetric3,r,reflexive,A.r,-1
antisymmetric3,r,oneRange,r,-1
antisymmetric3,r,equivalence,A.r,-1
antisymmetric3,r,noDiamond,r,-1
antisymmetric3,r,preorder,r.C,-1
antisymmetric3,r,tripleFunction,r,-1
antisymmetric3,r,regular,r,-1
antisymmetric3,r,tripleBijection,r,-1
antisymmetric3,r,tripleSourcesAll,r,-1
antisymmetric3,r,stronglyConnected,r.C,-1
antisymmetric3,r,symmetric,r.C,-1
antisymmetric3,r,antisymmetric,r.C,-1
antisymmetric3,r,tripleTotal,r,-1
antisymmetric3,r,preorder,A.r,-1
antisymmetric3,r,stronglyConnected,A.r,-1
antisymmetric3,r,functional,r.C,-1
antisymmetric3,r,cyclic,r,-1
antisymmetric3,r,totalOrder,A.r,-1
antisymmetric3,r,function,r.C,-1
antisymmetric3,r,tripleBijective,r,-1
antisymmetric3,r,symmetric,A.r,-1
antisymmetric3,r,empty,r.C,-1
antisymmetric3,r,innerinjective,r,-1
antisymmetric3,r,weaklyConnected,A.r,-1
antisymmetric3,r,weaklyTranslative,r,-1
antisymmetric3,r,total,r.C,-1
antisymmetric3,r,rootedOne,A.r,-1
antisymmetric3,r,oneMiddle,r,-1
cyclic,r,equivalence,r.C,-1
cyclic,r,transitive,A.r,-1
cyclic,r,rootedAll,r.C,-1
cyclic,r,irreflexive,A.r,-1
cyclic,r,irreflexive,r.C,-1
cyclic,r,transitive,r.C,-1
cyclic,r,empty3,r,-1
cyclic,r,transitive3,r,-1
cyclic,r,tripleRootedOne,r,-1
cyclic,r,rootedOne,r.C,-1
cyclic,r,reflexive,r.C,-1
cyclic,r,bijection,r.C,-1
cyclic,r,complete,A.r,-1
cyclic,r,tripleInjective,r,-1
cyclic,r,partialOrder,r.C,-1
cyclic,r,bijection,A.r,-1
cyclic,r,oneDom,r,-1
cyclic,r,acyclic,r.C,-1
cyclic,r,rootedAll,A.r,-1
cyclic,r,function,A.r,-1
cyclic,r,complete,r.C,-1
cyclic,r,empty,A.r,-1
cyclic,r,total,A.r,-1
cyclic,r,weaklyConnected,r.C,-1
cyclic,r,acyclic,A.r,-1
cyclic,r,irreflexive3,r,-1
cyclic,r,irreversible,r,-1
cyclic,r,antisymmetric,A.r,-1
cyclic,r,translative,r,-1
cyclic,r,totalOrder,r.C,-1
cyclic,r,tripleFunctional,r,-1
cyclic,r,partialOrder,A.r,-1
cyclic,r,tripleComplete,r,-1
cyclic,r,weaklyTransitive,r,-1
cyclic,r,weaklyRegular,r,-1
cyclic,r,functional,A.r,-1
cyclic,r,tripleSurjective,r,-1
cyclic,r,tripleStronglyConnected,r,-1
cyclic,r,symmetric3,r,-1
cyclic,r,reflexive,A.r,-1
cyclic,r,oneRange,r,-1
cyclic,r,equivalence,A.r,-1
cyclic,r,noDiamond,r,-1
cyclic,r,preorder,r.C,-1
cyclic,r,tripleFunction,r,-1
cyclic,r,regular,r,-1
cyclic,r,tripleBijection,r,-1
cyclic,r,tripleSourcesAll,r,-1
cyclic,r,stronglyConnected,r.C,-1
cyclic,r,symmetric,r.C,-1
cyclic,r,antisymmetric,r.C,-1
cyclic,r,antisymmetric3,r,-1
cyclic,r,tripleTotal,r,-1
cyclic,r,preorder,A.r,-1
cyclic,r,stronglyConnected,A.r,-1
cyclic,r,functional,r.C,-1
cyclic,r,totalOrder,A.r,-1
cyclic,r,function,r.C,-1
cyclic,r,tripleBijective,r,-1
cyclic,r,symmetric,A.r,-1
cyclic,r,empty,r.C,-1
cyclic,r,innerinjective,r,-1
cyclic,r,weaklyConnected,A.r,-1
cyclic,r,weaklyTranslative,r,-1
cyclic,r,total,r.C,-1
cyclic,r,rootedOne,A.r,-1
cyclic,r,oneMiddle,r,-1
irreflexive3,r,equivalence,r.C,-1
irreflexive3,r,transitive,A.r,-1
irreflexive3,r,rootedAll,r.C,-1
irreflexive3,r,irreflexive,A.r,-1
irreflexive3,r,irreflexive,r.C,-1
irreflexive3,r,transitive,r.C,-1
irreflexive3,r,empty3,r,-1
irreflexive3,r,transitive3,r,-1
irreflexive3,r,tripleRootedOne,r,-1
irreflexive3,r,rootedOne,r.C,-1
irreflexive3,r,reflexive,r.C,-1
irreflexive3,r,bijection,r.C,-1
irreflexive3,r,complete,A.r,-1
irreflexive3,r,tripleInjective,r,-1
irreflexive3,r,partialOrder,r.C,-1
irreflexive3,r,bijection,A.r,-1
irreflexive3,r,oneDom,r,-1
irreflexive3,r,acyclic,r.C,-1
irreflexive3,r,rootedAll,A.r,-1
irreflexive3,r,function,A.r,-1
irreflexive3,r,complete,r.C,-1
irreflexive3,r,empty,A.r,-1
irreflexive3,r,total,A.r,-1
irreflexive3,r,weaklyConnected,r.C,-1
irreflexive3,r,acyclic,A.r,-1
irreflexive3,r,irreversible,r,-1
irreflexive3,r,antisymmetric,A.r,-1
irreflexive3,r,translative,r,-1
irreflexive3,r,totalOrder,r.C,-1
irreflexive3,r,tripleFunctional,r,-1
irreflexive3,r,partialOrder,A.r,-1
irreflexive3,r,tripleComplete,r,-1
irreflexive3,r,weaklyTransitive,r,-1
irreflexive3,r,weaklyRegular,r,-1
irreflexive3,r,functional,A.r,-1
irreflexive3,r,tripleSurjective,r,-1
irreflexive3,r,tripleStronglyConnected,r,-1
irreflexive3,r,symmetric3,r,-1
irreflexive3,r,reflexive,A.r,-1
irreflexive3,r,oneRange,r,-1
irreflexive3,r,equivalence,A.r,-1
irreflexive3,r,noDiamond,r,-1
irreflexive3,r,preorder,r.C,-1
irreflexive3,r,tripleFunction,r,-1
irreflexive3,r,regular,r,-1
irreflexive3,r,tripleBijection,r,-1
irreflexive3,r,tripleSourcesAll,r,-1
irreflexive3,r,stronglyConnected,r.C,-1
irreflexive3,r,symmetric,r.C,-1
irreflexive3,r,antisymmetric,r.C,-1
irreflexive3,r,antisymmetric3,r,-1
irreflexive3,r,tripleTotal,r,-1
irreflexive3,r,preorder,A.r,-1
irreflexive3,r,stronglyConnected,A.r,-1
irreflexive3,r,functional,r.C,-1
irreflexive3,r,cyclic,r,-1
irreflexive3,r,totalOrder,A.r,-1
irreflexive3,r,function,r.C,-1
irreflexive3,r,tripleBijective,r,-1
irreflexive3,r,symmetric,A.r,-1
irreflexive3,r,empty,r.C,-1
irreflexive3,r,innerinjective,r,-1
irreflexive3,r,weaklyConnected,A.r,-1
irreflexive3,r,weaklyTranslative,r,-1
irreflexive3,r,total,r.C,-1
irreflexive3,r,rootedOne,A.r,-1
irreflexive3,r,oneMiddle,r,-1
irreversible,r,equivalence,r.C,-1
irreversible,r,transitive,A.r,-1
irreversible,r,rootedAll,r.C,-1
irreversible,r,irreflexive,A.r,-1
irreversible,r,irreflexive,r.C,-1
irreversible,r,transitive,r.C,-1
irreversible,r,empty3,r,-1
irreversible,r,transitive3,r,-1
irreversible,r,tripleRootedOne,r,-1
irreversible,r,rootedOne,r.C,-1
irreversible,r,reflexive,r.C,-1
irreversible,r,bijection,r.C,-1
irreversible,r,complete,A.r,-1
irreversible,r,tripleInjective,r,-1
irreversible,r,partialOrder,r.C,-1
irreversible,r,bijection,A.r,-1
irreversible,r,oneDom,r,-1
irreversible,r,acyclic,r.C,-1
irreversible,r,rootedAll,A.r,-1
irreversible,r,function,A.r,-1
irreversible,r,complete,r.C,-1
irreversible,r,empty,A.r,-1
irreversible,r,total,A.r,-1
irreversible,r,weaklyConnected,r.C,-1
irreversible,r,acyclic,A.r,-1
irreversible,r,irreflexive3,r,-1
irreversible,r,antisymmetric,A.r,-1
irreversible,r,translative,r,-1
irreversible,r,totalOrder,r.C,-1
irreversible,r,tripleFunctional,r,-1
irreversible,r,partialOrder,A.r,-1
irreversible,r,tripleComplete,r,-1
irreversible,r,weaklyTransitive,r,-1
irreversible,r,weaklyRegular,r,-1
irreversible,r,functional,A.r,-1
irreversible,r,tripleSurjective,r,-1
irreversible,r,tripleStronglyConnected,r,-1
irreversible,r,symmetric3,r,-1
irreversible,r,reflexive,A.r,-1
irreversible,r,oneRange,r,-1
irreversible,r,equivalence,A.r,-1
irreversible,r,noDiamond,r,-1
irreversible,r,preorder,r.C,-1
irreversible,r,tripleFunction,r,-1
irreversible,r,regular,r,-1
irreversible,r,tripleBijection,r,-1
irreversible,r,tripleSourcesAll,r,-1
irreversible,r,stronglyConnected,r.C,-1
irreversible,r,symmetric,r.C,-1
irreversible,r,antisymmetric,r.C,-1
irreversible,r,antisymmetric3,r,-1
irreversible,r,tripleTotal,r,-1
irreversible,r,preorder,A.r,-1
irreversible,r,stronglyConnected,A.r,-1
irreversible,r,functional,r.C,-1
irreversible,r,cyclic,r,-1
irreversible,r,totalOrder,A.r,-1
irreversible,r,function,r.C,-1
irreversible,r,tripleBijective,r,-1
irreversible,r,symmetric,A.r,-1
irreversible,r,empty,r.C,-1
irreversible,r,innerinjective,r,-1
irreversible,r,weaklyConnected,A.r,-1
irreversible,r,weaklyTranslative,r,-1
irreversible,r,total,r.C,-1
irreversible,r,rootedOne,A.r,-1
irreversible,r,oneMiddle,r,-1
regular,r,equivalence,r.C,-1
regular,r,transitive,A.r,-1
regular,r,rootedAll,r.C,-1
regular,r,irreflexive,A.r,-1
regular,r,irreflexive,r.C,-1
regular,r,transitive,r.C,-1
regular,r,empty3,r,-1
regular,r,transitive3,r,-1
regular,r,tripleRootedOne,r,-1
regular,r,rootedOne,r.C,-1
regular,r,reflexive,r.C,-1
regular,r,bijection,r.C,-1
regular,r,complete,A.r,-1
regular,r,tripleInjective,r,-1
regular,r,partialOrder,r.C,-1
regular,r,bijection,A.r,-1
regular,r,oneDom,r,-1
regular,r,acyclic,r.C,-1
regular,r,rootedAll,A.r,-1
regular,r,function,A.r,-1
regular,r,complete,r.C,-1
regular,r,empty,A.r,-1
regular,r,total,A.r,-1
regular,r,weaklyConnected,r.C,-1
regular,r,acyclic,A.r,-1
regular,r,irreflexive3,r,-1
regular,r,irreversible,r,-1
regular,r,antisymmetric,A.r,-1
regular,r,translative,r,-1
regular,r,totalOrder,r.C,-1
regular,r,tripleFunctional,r,-1
regular,r,partialOrder,A.r,-1
regular,r,tripleComplete,r,-1
regular,r,weaklyTransitive,r,-1
regular,r,weaklyRegular,r,-1
regular,r,functional,A.r,-1
regular,r,tripleSurjective,r,-1
regular,r,tripleStronglyConnected,r,-1
regular,r,symmetric3,r,-1
regular,r,reflexive,A.r,-1
regular,r,oneRange,r,-1
regular,r,equivalence,A.r,-1
regular,r,noDiamond,r,-1
regular,r,preorder,r.C,-1
regular,r,tripleFunction,r,-1
regular,r,tripleBijection,r,-1
regular,r,tripleSourcesAll,r,-1
regular,r,stronglyConnected,r.C,-1
regular,r,symmetric,r.C,-1
regular,r,antisymmetric,r.C,-1
regular,r,antisymmetric3,r,-1
regular,r,tripleTotal,r,-1
regular,r,preorder,A.r,-1
regular,r,stronglyConnected,A.r,-1
regular,r,functional,r.C,-1
regular,r,cyclic,r,-1
regular,r,totalOrder,A.r,-1
regular,r,function,r.C,-1
regular,r,tripleBijective,r,-1
regular,r,symmetric,A.r,-1
regular,r,empty,r.C,-1
regular,r,innerinjective,r,-1
regular,r,weaklyConnected,A.r,-1
regular,r,weaklyTranslative,r,-1
regular,r,total,r.C,-1
regular,r,rootedOne,A.r,-1
regular,r,oneMiddle,r,-1
symmetric3,r,equivalence,r.C,-1
symmetric3,r,transitive,A.r,-1
symmetric3,r,rootedAll,r.C,-1
symmetric3,r,irreflexive,A.r,-1
symmetric3,r,irreflexive,r.C,-1
symmetric3,r,transitive,r.C,-1
symmetric3,r,empty3,r,-1
symmetric3,r,transitive3,r,-1
symmetric3,r,tripleRootedOne,r,-1
symmetric3,r,rootedOne,r.C,-1
symmetric3,r,reflexive,r.C,-1
symmetric3,r,bijection,r.C,-1
symmetric3,r,complete,A.r,-1
symmetric3,r,tripleInjective,r,-1
symmetric3,r,partialOrder,r.C,-1
symmetric3,r,bijection,A.r,-1
symmetric3,r,oneDom,r,-1
symmetric3,r,acyclic,r.C,-1
symmetric3,r,rootedAll,A.r,-1
symmetric3,r,function,A.r,-1
symmetric3,r,complete,r.C,-1
symmetric3,r,empty,A.r,-1
symmetric3,r,total,A.r,-1
symmetric3,r,weaklyConnected,r.C,-1
symmetric3,r,acyclic,A.r,-1
symmetric3,r,irreflexive3,r,-1
symmetric3,r,irreversible,r,-1
symmetric3,r,antisymmetric,A.r,-1
symmetric3,r,translative,r,-1
symmetric3,r,totalOrder,r.C,-1
symmetric3,r,tripleFunctional,r,-1
symmetric3,r,partialOrder,A.r,-1
symmetric3,r,tripleComplete,r,-1
symmetric3,r,weaklyTransitive,r,-1
symmetric3,r,weaklyRegular,r,-1
symmetric3,r,functional,A.r,-1
symmetric3,r,tripleSurjective,r,-1
symmetric3,r,tripleStronglyConnected,r,-1
symmetric3,r,reflexive,A.r,-1
symmetric3,r,oneRange,r,-1
symmetric3,r,equivalence,A.r,-1
symmetric3,r,noDiamond,r,-1
symmetric3,r,preorder,r.C,-1
symmetric3,r,tripleFunction,r,-1
symmetric3,r,regular,r,-1
symmetric3,r,tripleBijection,r,-1
symmetric3,r,tripleSourcesAll,r,-1
symmetric3,r,stronglyConnected,r.C,-1
symmetric3,r,symmetric,r.C,-1
symmetric3,r,antisymmetric,r.C,-1
symmetric3,r,antisymmetric3,r,-1
symmetric3,r,tripleTotal,r,-1
symmetric3,r,preorder,A.r,-1
symmetric3,r,stronglyConnected,A.r,-1
symmetric3,r,functional,r.C,-1
symmetric3,r,cyclic,r,-1
symmetric3,r,totalOrder,A.r,-1
symmetric3,r,function,r.C,-1
symmetric3,r,tripleBijective,r,-1
symmetric3,r,symmetric,A.r,-1
symmetric3,r,empty,r.C,-1
symmetric3,r,innerinjective,r,-1
symmetric3,r,weaklyConnected,A.r,-1
symmetric3,r,weaklyTranslative,r,-1
symmetric3,r,total,r.C,-1
symmetric3,r,rootedOne,A.r,-1
symmetric3,r,oneMiddle,r,-1
transitive3,r,equivalence,r.C,-1
transitive3,r,transitive,A.r,-1
transitive3,r,rootedAll,r.C,-1
transitive3,r,irreflexive,A.r,-1
transitive3,r,irreflexive,r.C,-1
transitive3,r,transitive,r.C,-1
transitive3,r,empty3,r,-1
transitive3,r,tripleRootedOne,r,-1
transitive3,r,rootedOne,r.C,-1
transitive3,r,reflexive,r.C,-1
transitive3,r,bijection,r.C,-1
transitive3,r,complete,A.r,-1
transitive3,r,tripleInjective,r,-1
transitive3,r,partialOrder,r.C,-1
transitive3,r,bijection,A.r,-1
transitive3,r,oneDom,r,-1
transitive3,r,acyclic,r.C,-1
transitive3,r,rootedAll,A.r,-1
transitive3,r,function,A.r,-1
transitive3,r,complete,r.C,-1
transitive3,r,empty,A.r,-1
transitive3,r,total,A.r,-1
transitive3,r,weaklyConnected,r.C,-1
transitive3,r,acyclic,A.r,-1
transitive3,r,irreflexive3,r,-1
transitive3,r,irreversible,r,-1
transitive3,r,antisymmetric,A.r,-1
transitive3,r,translative,r,-1
transitive3,r,totalOrder,r.C,-1
transitive3,r,tripleFunctional,r,-1
transitive3,r,partialOrder,A.r,-1
transitive3,r,tripleComplete,r,-1
transitive3,r,weaklyTransitive,r,-1
transitive3,r,weaklyRegular,r,-1
transitive3,r,functional,A.r,-1
transitive3,r,tripleSurjective,r,-1
transitive3,r,tripleStronglyConnected,r,-1
transitive3,r,symmetric3,r,-1
transitive3,r,reflexive,A.r,-1
transitive3,r,oneRange,r,-1
transitive3,r,equivalence,A.r,-1
transitive3,r,noDiamond,r,-1
transitive3,r,preorder,r.C,-1
transitive3,r,tripleFunction,r,-1
transitive3,r,regular,r,-1
transitive3,r,tripleBijection,r,-1
transitive3,r,tripleSourcesAll,r,-1
transitive3,r,stronglyConnected,r.C,-1
transitive3,r,symmetric,r.C,-1
transitive3,r,antisymmetric,r.C,-1
transitive3,r,antisymmetric3,r,-1
transitive3,r,tripleTotal,r,-1
transitive3,r,preorder,A.r,-1
transitive3,r,stronglyConnected,A.r,-1
transitive3,r,functional,r.C,-1
transitive3,r,cyclic,r,-1
transitive3,r,totalOrder,A.r,-1
transitive3,r,function,r.C,-1
transitive3,r,tripleBijective,r,-1
transitive3,r,symmetric,A.r,-1
transitive3,r,empty,r.C,-1
transitive3,r,innerinjective,r,-1
transitive3,r,weaklyConnected,A.r,-1
transitive3,r,weaklyTranslative,r,-1
transitive3,r,total,r.C,-1
transitive3,r,rootedOne,A.r,-1
transitive3,r,oneMiddle,r,-1
translative,r,equivalence,r.C,-1
translative,r,transitive,A.r,-1
translative,r,rootedAll,r.C,-1
translative,r,irreflexive,A.r,-1
translative,r,irreflexive,r.C,-1
translative,r,transitive,r.C,-1
translative,r,empty3,r,-1
translative,r,transitive3,r,-1
translative,r,tripleRootedOne,r,-1
translative,r,rootedOne,r.C,-1
translative,r,reflexive,r.C,-1
translative,r,bijection,r.C,-1
translative,r,complete,A.r,-1
translative,r,tripleInjective,r,-1
translative,r,partialOrder,r.C,-1
translative,r,bijection,A.r,-1
translative,r,oneDom,r,-1
translative,r,acyclic,r.C,-1
translative,r,rootedAll,A.r,-1
translative,r,function,A.r,-1
translative,r,complete,r.C,-1
translative,r,empty,A.r,-1
translative,r,total,A.r,-1
translative,r,weaklyConnected,r.C,-1
translative,r,acyclic,A.r,-1
translative,r,irreflexive3,r,-1
translative,r,irreversible,r,-1
translative,r,antisymmetric,A.r,-1
translative,r,totalOrder,r.C,-1
translative,r,tripleFunctional,r,-1
translative,r,partialOrder,A.r,-1
translative,r,tripleComplete,r,-1
translative,r,weaklyTransitive,r,-1
translative,r,weaklyRegular,r,-1
translative,r,functional,A.r,-1
translative,r,tripleSurjective,r,-1
translative,r,tripleStronglyConnected,r,-1
translative,r,symmetric3,r,-1
translative,r,reflexive,A.r,-1
translative,r,oneRange,r,-1
translative,r,equivalence,A.r,-1
translative,r,noDiamond,r,-1
translative,r,preorder,r.C,-1
translative,r,tripleFunction,r,-1
translative,r,regular,r,-1
translative,r,tripleBijection,r,-1
translative,r,tripleSourcesAll,r,-1
translative,r,stronglyConnected,r.C,-1
translative,r,symmetric,r.C,-1
translative,r,antisymmetric,r.C,-1
translative,r,antisymmetric3,r,-1
translative,r,tripleTotal,r,-1
translative,r,preorder,A.r,-1
translative,r,stronglyConnected,A.r,-1
translative,r,functional,r.C,-1
translative,r,cyclic,r,-1
translative,r,totalOrder,A.r,-1
translative,r,function,r.C,-1
translative,r,tripleBijective,r,-1
translative,r,symmetric,A.r,-1
translative,r,empty,r.C,-1
translative,r,innerinjective,r,-1
translative,r,weaklyConnected,A.r,-1
translative,r,weaklyTranslative,r,-1
translative,r,total,r.C,-1
translative,r,rootedOne,A.r,-1
translative,r,oneMiddle,r,-1
weaklyTransitive,r,equivalence,r.C,-1
weaklyTransitive,r,transitive,A.r,-1
weaklyTransitive,r,rootedAll,r.C,-1
weaklyTransitive,r,irreflexive,A.r,-1
weaklyTransitive,r,irreflexive,r.C,-1
weaklyTransitive,r,transitive,r.C,-1
weaklyTransitive,r,empty3,r,-1
weaklyTransitive,r,transitive3,r,-1
weaklyTransitive,r,tripleRootedOne,r,-1
weaklyTransitive,r,rootedOne,r.C,-1
weaklyTransitive,r,reflexive,r.C,-1
weaklyTransitive,r,bijection,r.C,-1
weaklyTransitive,r,complete,A.r,-1
weaklyTransitive,r,tripleInjective,r,-1
weaklyTransitive,r,partialOrder,r.C,-1
weaklyTransitive,r,bijection,A.r,-1
weaklyTransitive,r,oneDom,r,-1
weaklyTransitive,r,acyclic,r.C,-1
weaklyTransitive,r,rootedAll,A.r,-1
weaklyTransitive,r,function,A.r,-1
weaklyTransitive,r,complete,r.C,-1
weaklyTransitive,r,empty,A.r,-1
weaklyTransitive,r,total,A.r,-1
weaklyTransitive,r,weaklyConnected,r.C,-1
weaklyTransitive,r,acyclic,A.r,-1
weaklyTransitive,r,irreflexive3,r,-1
weaklyTransitive,r,irreversible,r,-1
weaklyTransitive,r,antisymmetric,A.r,-1
weaklyTransitive,r,translative,r,-1
weaklyTransitive,r,totalOrder,r.C,-1
weaklyTransitive,r,tripleFunctional,r,-1
weaklyTransitive,r,partialOrder,A.r,-1
weaklyTransitive,r,tripleComplete,r,-1
weaklyTransitive,r,weaklyRegular,r,-1
weaklyTransitive,r,functional,A.r,-1
weaklyTransitive,r,tripleSurjective,r,-1
weaklyTransitive,r,tripleStronglyConnected,r,-1
weaklyTransitive,r,symmetric3,r,-1
weaklyTransitive,r,reflexive,A.r,-1
weaklyTransitive,r,oneRange,r,-1
weaklyTransitive,r,equivalence,A.r,-1
weaklyTransitive,r,noDiamond,r,-1
weaklyTransitive,r,preorder,r.C,-1
weaklyTransitive,r,tripleFunction,r,-1
weaklyTransitive,r,regular,r,-1
weaklyTransitive,r,tripleBijection,r,-1
weaklyTransitive,r,tripleSourcesAll,r,-1
weaklyTransitive,r,stronglyConnected,r.C,-1
weaklyTransitive,r,symmetric,r.C,-1
weaklyTransitive,r,antisymmetric,r.C,-1
weaklyTransitive,r,antisymmetric3,r,-1
weaklyTransitive,r,tripleTotal,r,-1
weaklyTransitive,r,preorder,A.r,-1
weaklyTransitive,r,stronglyConnected,A.r,-1
weaklyTransitive,r,functional,r.C,-1
weaklyTransitive,r,cyclic,r,-1
weaklyTransitive,r,totalOrder,A.r,-1
weaklyTransitive,r,function,r.C,-1
weaklyTransitive,r,tripleBijective,r,-1
