isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:holds+State<:waits,U,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits,CF4,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits,CF4ANT,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits,CF4NOTU,-1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits,CF4U,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits,CF5,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits,EXCF4N,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits,EXCF4Y,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits,U,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits-State<:holds,CF4,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits-State<:holds,CF4ANT,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits-State<:holds,CF4NOTU,-1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits-State<:holds,CF4U,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits-State<:holds,CF5,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits-State<:holds,EXCF4N,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits-State<:holds,EXCF4Y,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits-State<:holds,U,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits&State<:holds,CF4,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits&State<:holds,CF4ANT,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits&State<:holds,CF4NOTU,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits&State<:holds,CF4U,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits&State<:holds,CF5,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits&State<:holds,EXCF4N,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits&State<:holds,EXCF4Y,1
isTripleGrowthOverallFromEMPTYLocalMiddleSingltonTMP,State<:waits&State<:holds,U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds,CF4,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds,CF4ANT,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds,CF4NOTU,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds,CF4U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds,CF5,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds,EXCF4N,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds,EXCF4Y,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds,U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds-State<:waits,CF4,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds-State<:waits,CF4ANT,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds-State<:waits,CF4NOTU,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds-State<:waits,CF4U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds-State<:waits,CF5,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds-State<:waits,EXCF4N,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds-State<:waits,EXCF4Y,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds-State<:waits,U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds+State<:waits,CF4,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds+State<:waits,CF4ANT,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds+State<:waits,CF4NOTU,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds+State<:waits,CF4U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds+State<:waits,CF5,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds+State<:waits,EXCF4N,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds+State<:waits,EXCF4Y,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:holds+State<:waits,U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits,CF4,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits,CF4ANT,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits,CF4NOTU,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits,CF4U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits,CF5,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits,EXCF4N,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits,EXCF4Y,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits,U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits-State<:holds,CF4,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits-State<:holds,CF4ANT,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits-State<:holds,CF4NOTU,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits-State<:holds,CF4U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits-State<:holds,CF5,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits-State<:holds,EXCF4N,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits-State<:holds,EXCF4Y,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits-State<:holds,U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits&State<:holds,CF4,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits&State<:holds,CF4ANT,-1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits&State<:holds,CF4NOTU,-1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits&State<:holds,CF4U,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits&State<:holds,CF5,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits&State<:holds,EXCF4N,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits&State<:holds,EXCF4Y,1
isTripleGrowthOverallGlobalMiddleSingltonTMP,State<:waits&State<:holds,U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds,CF4,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds,CF4ANT,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds,CF4NOTU,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds,CF4U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds,CF5,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds,EXCF4N,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds,EXCF4Y,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds,U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds-State<:waits,CF4,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds-State<:waits,CF4ANT,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds-State<:waits,CF4NOTU,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds-State<:waits,CF4U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds-State<:waits,CF5,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds-State<:waits,EXCF4N,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds-State<:waits,EXCF4Y,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds-State<:waits,U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds+State<:waits,CF4,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds+State<:waits,CF4ANT,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds+State<:waits,CF4NOTU,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds+State<:waits,CF4U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds+State<:waits,CF5,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds+State<:waits,EXCF4N,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds+State<:waits,EXCF4Y,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:holds+State<:waits,U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits,CF4,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits,CF4ANT,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits,CF4NOTU,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits,CF4U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits,CF5,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits,EXCF4N,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits,EXCF4Y,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits,U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits-State<:holds,CF4,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits-State<:holds,CF4ANT,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits-State<:holds,CF4NOTU,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits-State<:holds,CF4U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits-State<:holds,CF5,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits-State<:holds,EXCF4N,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits-State<:holds,EXCF4Y,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits-State<:holds,U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits&State<:holds,CF4,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits&State<:holds,CF4ANT,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits&State<:holds,CF4NOTU,-1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits&State<:holds,CF4U,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits&State<:holds,CF5,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits&State<:holds,EXCF4N,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits&State<:holds,EXCF4Y,1
isTripleGrowthOverallLocalMiddleSingltonTMP,State<:waits&State<:holds,U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds,CF4,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds,CF4ANT,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds,CF4NOTU,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds,CF4U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds,CF5,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds,EXCF4N,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds,U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds-State<:waits,CF4,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds-State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds-State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds-State<:waits,CF4U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds-State<:waits,CF5,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds-State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds-State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds-State<:waits,U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds+State<:waits,CF4,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds+State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds+State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds+State<:waits,CF4U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds+State<:waits,CF5,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds+State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds+State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:holds+State<:waits,U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits,CF4,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits,CF4U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits,CF5,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits,EXCF4N,-1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits,U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits-State<:holds,CF4,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits-State<:holds,CF4ANT,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits-State<:holds,CF4NOTU,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits-State<:holds,CF4U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits-State<:holds,CF5,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits-State<:holds,EXCF4N,-1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits-State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits-State<:holds,U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits&State<:holds,CF4,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits&State<:holds,CF4ANT,-1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits&State<:holds,CF4NOTU,-1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits&State<:holds,CF4U,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits&State<:holds,CF5,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits&State<:holds,EXCF4N,-1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits&State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthOverallGlobalMiddle,State<:waits&State<:holds,U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds,CF4,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds,CF4ANT,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds,CF4NOTU,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds,CF4U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds,CF5,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds,EXCF4N,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds,U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds-State<:waits,CF4,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds-State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds-State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds-State<:waits,CF4U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds-State<:waits,CF5,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds-State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds-State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds-State<:waits,U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds+State<:waits,CF4,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds+State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds+State<:waits,CF4NOTU,-1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds+State<:waits,CF4U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds+State<:waits,CF5,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds+State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds+State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:holds+State<:waits,U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits,CF4,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits,CF4U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits,CF5,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits,U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits-State<:holds,CF4,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits-State<:holds,CF4ANT,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits-State<:holds,CF4NOTU,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits-State<:holds,CF4U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits-State<:holds,CF5,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits-State<:holds,EXCF4N,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits-State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits-State<:holds,U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits&State<:holds,CF4,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits&State<:holds,CF4ANT,-1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits&State<:holds,CF4NOTU,-1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits&State<:holds,CF4U,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits&State<:holds,CF5,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits&State<:holds,EXCF4N,-1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits&State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthOverallLocalMiddle,State<:waits&State<:holds,U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds,CF4,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds,CF4U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds,CF5,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds,EXCF4N,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds,U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds-State<:waits,CF4,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds-State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds-State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds-State<:waits,CF4U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds-State<:waits,CF5,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds-State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds-State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds-State<:waits,U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds+State<:waits,CF4,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds+State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds+State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds+State<:waits,CF4U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds+State<:waits,CF5,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds+State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds+State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:holds+State<:waits,U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits,CF4,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits,CF4U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits,CF5,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits,EXCF4N,-1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits,U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits-State<:holds,CF4,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits-State<:holds,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits-State<:holds,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits-State<:holds,CF4U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits-State<:holds,CF5,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits-State<:holds,EXCF4N,-1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits-State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits-State<:holds,U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits&State<:holds,CF4,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits&State<:holds,CF4ANT,-1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits&State<:holds,CF4NOTU,-1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits&State<:holds,CF4U,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits&State<:holds,CF5,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits&State<:holds,EXCF4N,-1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits&State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallGlobalMiddle,State<:waits&State<:holds,U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds,CF4,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds,CF4U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds,CF5,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds,EXCF4N,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds,U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds-State<:waits,CF4,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds-State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds-State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds-State<:waits,CF4U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds-State<:waits,CF5,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds-State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds-State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds-State<:waits,U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds+State<:waits,CF4,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds+State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds+State<:waits,CF4NOTU,-1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds+State<:waits,CF4U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds+State<:waits,CF5,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds+State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds+State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:holds+State<:waits,U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits,CF4,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits,CF4U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits,CF5,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits,EXCF4N,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits,U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits-State<:holds,CF4,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits-State<:holds,CF4ANT,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits-State<:holds,CF4NOTU,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits-State<:holds,CF4U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits-State<:holds,CF5,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits-State<:holds,EXCF4N,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits-State<:holds,EXCF4Y,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits-State<:holds,U,1
isTripleIncreaseIfGrowthStrictOverallLocalMiddle,State<:waits&State<:holds,CF4,1
