
114,121
114,119
115,123
115,119
116,118
116,120
116,124
116,123
116,117
116,119
118,117
120,119
122,121
124,123
127,119
127,140
127,126
128,117
128,125
128,138
129,137
129,130
129,138
130,138
131,139
131,132
131,140
132,140
133,134
133,138
133,139
133,142
133,137
133,140
133,141
133,143
133,144
134,144
134,138
134,140
134,142
135,142
135,137
135,143
135,136
135,138
135,139
135,141
135,144
135,140
136,138
136,140
136,142
136,144
137,138
139,140
141,139
141,137
141,144
141,140
141,138
141,143
141,142
142,140
142,138
142,144
143,138
143,140
143,137
143,142
143,141
143,139
143,144
144,140
144,138
144,142
146,145
148,147
150,120
150,119
152,117
152,118
163,126
163,140
163,119
164,117
164,125
164,138
165,129
165,130
165,137
165,138
166,138
166,130
167,132
167,131
167,139
167,140
168,132
168,140
169,138
169,139
169,141
169,140
169,134
169,142
169,133
169,143
169,137
169,144
170,140
170,134
170,144
170,138
170,142
171,140
171,141
171,136
171,138
171,135
171,137
171,143
171,142
171,144
171,139
172,140
172,136
172,144
172,138
172,142
173,138
173,137
174,138
175,139
175,140
176,140
177,143
177,139
177,137
177,140
177,138
177,141
177,142
177,144
178,138
178,140
178,142
178,144
179,138
179,140
179,142
179,137
179,143
179,141
179,144
179,139
180,142
180,140
180,138
180,144
1,153
2,154
2,153
3,155
4,156
4,148
4,155
5,153
5,149
5,159
5,155
5,157
6,155
6,150
6,154
6,158
6,153
6,157
6,159
6,156
6,149
6,160
7,153
7,151
7,155
7,159
7,157
8,151
8,153
8,154
8,152
8,148
8,156
8,160
8,155
8,157
8,158
8,159
9,153
10,154
10,153
11,155
12,155
12,156
13,153
13,155
13,157
13,159
14,158
14,153
14,156
14,155
14,154
14,157
14,159
14,160
15,157
15,153
15,155
15,159
16,156
16,159
16,160
16,155
16,153
16,158
16,154
16,157
17,161
18,162
19,155
19,176
19,162
19,163
20,164
20,153
20,161
20,174
21,166
21,165
21,173
21,174
22,166
22,174
23,167
23,168
23,175
23,176
24,168
24,176
25,165
25,178
25,166
25,180
25,173
25,170
25,175
25,169
25,176
25,174
25,179
25,177
26,170
26,174
26,176
26,166
26,178
26,180
27,174
27,179
27,180
27,167
27,168
27,173
27,178
27,171
27,177
27,172
27,175
27,176
28,174
28,176
28,172
28,180
28,178
28,168
29,174
29,173
30,174
31,175
31,176
32,176
33,173
33,180
33,176
33,174
33,177
33,175
33,179
33,178
34,174
34,178
34,176
34,180
35,177
35,179
35,173
35,174
35,175
35,178
35,176
35,180
36,176
36,174
36,178
36,180
37,153
38,153
38,154
39,155
40,156
40,155
40,148
41,149
41,155
41,157
41,159
41,153
42,158
42,154
42,155
42,149
42,157
42,159
42,150
42,156
42,153
42,160
43,153
43,157
43,155
43,151
43,159
44,152
44,154
44,160
44,156
44,158
44,151
44,155
44,159
44,153
44,157
45,153
46,154
46,153
47,155
48,156
48,155
49,153
49,159
49,157
49,155
50,156
50,155
50,154
50,158
50,157
50,153
50,159
50,160
51,157
51,155
51,159
52,154
52,153
52,157
52,155
52,158
52,159
52,160
52,156
53,161
54,162
55,155
55,163
55,162
55,176
56,161
56,153
56,164
56,174
57,174
57,165
57,173
57,166
58,166
58,174
59,176
59,168
59,167
59,175
60,168
60,176
61,174
61,175
61,177
61,176
61,179
61,169
61,173
61,180
61,170
61,178
62,174
62,180
62,170
62,176
62,178
63,172
63,171
63,174
63,173
63,177
63,178
63,175
63,176
63,180
63,179
64,178
64,174
64,180
64,176
64,172
65,174
65,173
66,174
67,175
67,176
68,176
69,174
69,175
69,178
69,180
69,173
69,177
69,176
69,179
70,176
70,178
70,180
70,174
71,174
71,176
71,173
71,178
71,179
71,180
71,175
71,177
72,178
72,180
72,174
72,176
73,153
74,154
74,153
75,155
76,148
76,156
76,155
77,157
77,149
77,153
77,159
77,155
78,155
78,149
78,158
78,157
78,153
78,159
78,160
78,150
78,154
78,156
79,153
79,157
79,155
79,151
79,159
80,148
80,152
80,153
80,151
80,158
80,156
80,155
80,159
80,154
80,160
80,157
81,153
82,153
82,154
83,155
84,155
84,156
85,157
85,159
85,153
85,155
86,159
86,154
86,156
86,160
86,153
86,157
86,155
86,158
87,153
87,157
87,155
87,159
88,159
88,154
88,156
88,160
88,155
88,153
88,157
88,158
89,161
90,162
91,162
91,163
91,155
91,176
92,153
92,164
92,161
92,174
93,173
93,174
93,165
93,166
94,166
94,174
95,175
95,176
95,167
95,168
96,176
96,168
97,165
97,169
97,175
97,166
97,170
97,177
97,174
97,173
97,176
97,178
97,179
97,180
98,170
98,166
98,174
98,176
98,180
98,178
99,171
99,167
99,175
99,174
99,178
99,177
99,179
99,172
99,180
99,176
99,168
99,173
100,168
100,174
100,172
100,180
100,176
100,178
101,174
101,173
102,174
103,175
103,176
104,176
105,180
105,179
105,174
105,177
105,173
105,175
105,178
105,176
106,174
106,176
106,178
106,180
107,175
107,173
107,176
107,179
107,178
107,177
107,174
107,180
108,180
108,174
108,178
108,176
109,153
110,153
110,154
111,155
112,156
112,148
112,155
113,157
113,155
113,149
113,153
113,159
114,150
114,154
114,149
114,153
114,155
114,156
114,157
114,158
114,159
114,160
115,159
115,155
115,151
115,153
115,157
116,152
116,156
116,153
116,157
116,154
116,155
116,158
116,151
116,159
116,160
117,153
118,153
118,154
119,155
120,156
120,155
121,155
121,153
121,159
121,157
122,160
122,153
122,154
122,155
122,159
122,156
122,157
122,158
123,155
123,159
123,153
123,157
124,157
124,153
124,155
124,158
124,159
124,160
124,154
125,161
126,162
127,155
127,162
127,163
127,176
128,153
128,161
128,174
128,164
129,165
129,166
129,173
129,174
130,166
130,174
131,167
131,176
131,175
131,168
132,168
132,176
133,169
133,175
133,170
133,176
133,173
133,174
133,177
133,178
133,179
133,180
134,176
134,170
134,174
134,180
134,178
135,171
135,173
135,180
135,172
135,174
135,175
135,177
135,178
135,176
135,179
136,174
136,172
136,180
136,176
136,178
137,174
137,173
138,174
139,176
139,175
140,176
141,173
141,174
141,176
141,178
141,180
141,175
141,179
141,177
142,178
142,180
142,174
142,176
143,173
143,175
143,174
143,177
143,178
143,176
143,179
143,180
144,174
144,178
144,176
144,180
145,153
146,153
146,154
147,155
148,155
148,156
149,155
149,153
149,157
149,159
150,154
150,157
150,160
150,149
150,155
150,153
150,156
150,159
150,158
151,159
151,157
151,153
151,155
152,154
152,153
152,156
152,159
152,157
152,160
152,151
152,155
152,158
154,153
156,155
157,153
157,155
157,159
158,156
158,157
158,153
158,154
158,159
158,155
158,160
159,153
159,157
159,155
160,154
160,158
160,153
160,156
160,155
160,157
160,159
163,155
163,162
163,176
164,153
164,174
164,161
165,166
165,173
165,174
166,174
167,168
167,175
167,176
168,176
169,170
169,175
169,178
169,179
169,180
169,177
169,173
169,174
169,176
170,180
170,176
170,174
170,178
171,178
171,176
171,177
171,180
171,175
171,172
171,179
171,173
171,174
172,178
172,174
172,176
172,180
173,174
175,176
177,173
177,174
177,180
177,176
177,175
177,178
177,179
178,174
178,180
178,176
179,180
179,173
179,174
179,177
179,175
179,178
179,176
180,176
180,174
180,178
