
141,143
142,144
129,165
130,166
131,167
132,168
133,169
134,170
135,171
136,172
137,173
138,174
139,175
140,176
141,177
141,179
142,178
142,180
143,177
143,179
144,178
144,180
157,159
158,160
177,179
178,180
143,141
144,142
165,129
166,130
167,131
168,132
169,133
170,134
171,135
172,136
173,137
174,138
175,139
176,140
177,141
179,141
178,142
180,142
177,143
179,143
178,144
180,144
159,157
160,158
179,177
180,178
